,publication_year,stemmed_tokens,NoD,NoS,NoUS,t10 stemmed_tokens,t50 stemmed_tokens,t100 stemmed_tokens,t500 stemmed_tokens,NoUS (t1%),t1% of stemmed_tokens,NoUS (t10%),t10% of stemmed_tokens,NoUS (t20%),t20% of stemmed_tokens,NoUS (t25%),t25% of stemmed_tokens
65,1891,NA,1.0,22.0,11.0,"[[('method', 4), ('graphic', 4), ('represent', 3), ('triangular', 2), ('mixtur', 2), ('constitu', 2), ('homogen', 1), ('whole', 1), ('ternari', 1), ('variabl', 1)]]","[[('method', 4), ('graphic', 4), ('represent', 3), ('triangular', 2), ('mixtur', 2), ('constitu', 2), ('homogen', 1), ('whole', 1), ('ternari', 1), ('variabl', 1), ('proport', 1)]]","[[('method', 4), ('graphic', 4), ('represent', 3), ('triangular', 2), ('mixtur', 2), ('constitu', 2), ('homogen', 1), ('whole', 1), ('ternari', 1), ('variabl', 1), ('proport', 1)]]","[[('method', 4), ('graphic', 4), ('represent', 3), ('triangular', 2), ('mixtur', 2), ('constitu', 2), ('homogen', 1), ('whole', 1), ('ternari', 1), ('variabl', 1), ('proport', 1)]]",0.0,,1.0,"[[('method', 4)]]",2.0,"[[('method', 4), ('graphic', 4)]]",3.0,"[[('method', 4), ('graphic', 4), ('represent', 3)]]"
66,1892,NA,,,,,,,,,,,,,,,
67,1893,NA,1.0,23.0,13.0,"[[('importancet', 4), ('tbese', 3), ('geolog', 2), ('mechan', 2), ('unit', 2), ('volum', 2), ('relat', 2), ('per', 1), ('increment', 1), ('expans', 1)]]","[[('importancet', 4), ('tbese', 3), ('geolog', 2), ('mechan', 2), ('unit', 2), ('volum', 2), ('relat', 2), ('per', 1), ('increment', 1), ('expans', 1), ('great', 1), ('result', 1), ('effect', 1)]]","[[('importancet', 4), ('tbese', 3), ('geolog', 2), ('mechan', 2), ('unit', 2), ('volum', 2), ('relat', 2), ('per', 1), ('increment', 1), ('expans', 1), ('great', 1), ('result', 1), ('effect', 1)]]","[[('importancet', 4), ('tbese', 3), ('geolog', 2), ('mechan', 2), ('unit', 2), ('volum', 2), ('relat', 2), ('per', 1), ('increment', 1), ('expans', 1), ('great', 1), ('result', 1), ('effect', 1)]]",0.0,,1.0,"[[('importancet', 4)]]",3.0,"[[('importancet', 4), ('tbese', 3), ('geolog', 2)]]",3.0,"[[('importancet', 4), ('tbese', 3), ('geolog', 2)]]"
68,1894,NA,3.0,67.0,27.0,"[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5), ('thermo', 3), ('gase', 3), ('evapor', 3), ('ratio', 2), ('sound', 2)]]","[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5), ('thermo', 3), ('gase', 3), ('evapor', 3), ('ratio', 2), ('sound', 2), ('latent', 2), ('time', 2), ('month', 2), ('difficulti', 2), ('construct', 2), ('standardis', 2), ('instrument', 2), ('differ', 1), ('temperatur', 1), ('forc', 1), ('metal', 1), ('gas', 1), ('veloc', 1), ('water', 1), ('mani', 1), ('necessari', 1), ('leisur', 1)]]","[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5), ('thermo', 3), ('gase', 3), ('evapor', 3), ('ratio', 2), ('sound', 2), ('latent', 2), ('time', 2), ('month', 2), ('difficulti', 2), ('construct', 2), ('standardis', 2), ('instrument', 2), ('differ', 1), ('temperatur', 1), ('forc', 1), ('metal', 1), ('gas', 1), ('veloc', 1), ('water', 1), ('mani', 1), ('necessari', 1), ('leisur', 1)]]","[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5), ('thermo', 3), ('gase', 3), ('evapor', 3), ('ratio', 2), ('sound', 2), ('latent', 2), ('time', 2), ('month', 2), ('difficulti', 2), ('construct', 2), ('standardis', 2), ('instrument', 2), ('differ', 1), ('temperatur', 1), ('forc', 1), ('metal', 1), ('gas', 1), ('veloc', 1), ('water', 1), ('mani', 1), ('necessari', 1), ('leisur', 1)]]",0.0,,3.0,"[[('heat', 9), ('measur', 6), ('extens', 5)]]",5.0,"[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5)]]",7.0,"[[('heat', 9), ('measur', 6), ('extens', 5), ('compound', 5), ('specif', 5), ('thermo', 3), ('gase', 3)]]"
69,1895,NA,,,,,,,,,,,,,,,
70,1896,NA,1.0,25.0,9.0,"[[('liquid', 6), ('constant', 6), ('oxygen', 3), ('gase', 3), ('dielectr', 2), ('approxim', 2), ('electr', 1), ('close', 1), ('qualiti', 1)]]","[[('liquid', 6), ('constant', 6), ('oxygen', 3), ('gase', 3), ('dielectr', 2), ('approxim', 2), ('electr', 1), ('close', 1), ('qualiti', 1)]]","[[('liquid', 6), ('constant', 6), ('oxygen', 3), ('gase', 3), ('dielectr', 2), ('approxim', 2), ('electr', 1), ('close', 1), ('qualiti', 1)]]","[[('liquid', 6), ('constant', 6), ('oxygen', 3), ('gase', 3), ('dielectr', 2), ('approxim', 2), ('electr', 1), ('close', 1), ('qualiti', 1)]]",0.0,,1.0,"[[('liquid', 6)]]",2.0,"[[('liquid', 6), ('constant', 6)]]",2.0,"[[('liquid', 6), ('constant', 6)]]"
71,1897,NA,3.0,69.0,23.0,"[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5), ('tension', 4), ('temperatur', 4), ('pressur', 3), ('measur', 3), ('frozen', 3)]]","[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5), ('tension', 4), ('temperatur', 4), ('pressur', 3), ('measur', 3), ('frozen', 3), ('variat', 2), ('condens', 2), ('use', 2), ('electr', 2), ('certain', 2), ('liquid', 2), ('static', 1), ('method', 1), ('investig', 1), ('bodi', 1), ('alcohol', 1), ('air', 1), ('suitabl', 1)]]","[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5), ('tension', 4), ('temperatur', 4), ('pressur', 3), ('measur', 3), ('frozen', 3), ('variat', 2), ('condens', 2), ('use', 2), ('electr', 2), ('certain', 2), ('liquid', 2), ('static', 1), ('method', 1), ('investig', 1), ('bodi', 1), ('alcohol', 1), ('air', 1), ('suitabl', 1)]]","[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5), ('tension', 4), ('temperatur', 4), ('pressur', 3), ('measur', 3), ('frozen', 3), ('variat', 2), ('condens', 2), ('use', 2), ('electr', 2), ('certain', 2), ('liquid', 2), ('static', 1), ('method', 1), ('investig', 1), ('bodi', 1), ('alcohol', 1), ('air', 1), ('suitabl', 1)]]",0.0,,2.0,"[[('constant', 9), ('dielectr', 8)]]",5.0,"[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5)]]",6.0,"[[('constant', 9), ('dielectr', 8), ('vapour', 6), ('solut', 5), ('low', 5), ('tension', 4)]]"
72,1898,NA,,,,,,,,,,,,,,,
73,1899,NA,3.0,74.0,23.0,"[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5), ('heat', 4), ('valu', 4), ('solut', 4), ('properti', 4), ('proxadperti', 4)]]","[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5), ('heat', 4), ('valu', 4), ('solut', 4), ('properti', 4), ('proxadperti', 4), ('relat', 3), ('point', 3), ('specif', 2), ('depress', 2), ('dilut', 2), ('amount', 2), ('differ', 2), ('thermal', 2), ('dynam', 2), ('equival', 1), ('acid', 1), ('investig', 1), ('thermo', 1)]]","[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5), ('heat', 4), ('valu', 4), ('solut', 4), ('properti', 4), ('proxadperti', 4), ('relat', 3), ('point', 3), ('specif', 2), ('depress', 2), ('dilut', 2), ('amount', 2), ('differ', 2), ('thermal', 2), ('dynam', 2), ('equival', 1), ('acid', 1), ('investig', 1), ('thermo', 1)]]","[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5), ('heat', 4), ('valu', 4), ('solut', 4), ('properti', 4), ('proxadperti', 4), ('relat', 3), ('point', 3), ('specif', 2), ('depress', 2), ('dilut', 2), ('amount', 2), ('differ', 2), ('thermal', 2), ('dynam', 2), ('equival', 1), ('acid', 1), ('investig', 1), ('thermo', 1)]]",0.0,,2.0,"[[('atom', 7), ('superh', 7)]]",5.0,"[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5)]]",6.0,"[[('atom', 7), ('superh', 7), ('freez', 6), ('weight', 5), ('steam', 5), ('heat', 4)]]"
74,1900,NA,1.0,22.0,11.0,"[[('properti', 5), ('gaseous', 3), ('substanc', 3), ('thermodynam', 2), ('gase', 2), ('ideal', 2), ('refer', 1), ('isotherm', 1), ('steam', 1), ('latent', 1)]]","[[('properti', 5), ('gaseous', 3), ('substanc', 3), ('thermodynam', 2), ('gase', 2), ('ideal', 2), ('refer', 1), ('isotherm', 1), ('steam', 1), ('latent', 1), ('heat', 1)]]","[[('properti', 5), ('gaseous', 3), ('substanc', 3), ('thermodynam', 2), ('gase', 2), ('ideal', 2), ('refer', 1), ('isotherm', 1), ('steam', 1), ('latent', 1), ('heat', 1)]]","[[('properti', 5), ('gaseous', 3), ('substanc', 3), ('thermodynam', 2), ('gase', 2), ('ideal', 2), ('refer', 1), ('isotherm', 1), ('steam', 1), ('latent', 1), ('heat', 1)]]",0.0,,1.0,"[[('properti', 5)]]",2.0,"[[('properti', 5), ('gaseous', 3)]]",3.0,"[[('properti', 5), ('gaseous', 3), ('substanc', 3)]]"
75,1901,NA,2.0,39.0,23.0,"[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2), ('pressur', 2), ('temperatur', 2), ('hydrogen', 2), ('boil', 2), ('thermomet', 2)]]","[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2), ('pressur', 2), ('temperatur', 2), ('hydrogen', 2), ('boil', 2), ('thermomet', 2), ('cool', 1), ('hot', 1), ('regard', 1), ('surfac', 1), ('former', 1), ('paper', 1), ('resist', 1), ('empir', 1), ('law', 1), ('except', 1), ('larg', 1), ('extrapol', 1), ('gas', 1)]]","[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2), ('pressur', 2), ('temperatur', 2), ('hydrogen', 2), ('boil', 2), ('thermomet', 2), ('cool', 1), ('hot', 1), ('regard', 1), ('surfac', 1), ('former', 1), ('paper', 1), ('resist', 1), ('empir', 1), ('law', 1), ('except', 1), ('larg', 1), ('extrapol', 1), ('gas', 1)]]","[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2), ('pressur', 2), ('temperatur', 2), ('hydrogen', 2), ('boil', 2), ('thermomet', 2), ('cool', 1), ('hot', 1), ('regard', 1), ('surfac', 1), ('former', 1), ('paper', 1), ('resist', 1), ('empir', 1), ('law', 1), ('except', 1), ('larg', 1), ('extrapol', 1), ('gas', 1)]]",0.0,,2.0,"[[('gase', 6), ('high', 3)]]",5.0,"[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2)]]",6.0,"[[('gase', 6), ('high', 3), ('point', 3), ('bodi', 2), ('rate', 2), ('pressur', 2)]]"
76,1902,NA,3.0,67.0,31.0,"[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3), ('transform', 3), ('mass', 3), ('homogen', 3), ('oxygen', 3)]]","[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3), ('transform', 3), ('mass', 3), ('homogen', 3), ('oxygen', 3), ('seri', 2), ('measur', 2), ('conduct', 2), ('potenti', 2), ('function', 2), ('matter', 2), ('appar', 2), ('expans', 2), ('rang', 2), ('real', 2), ('cell', 1), ('design', 1), ('dilut', 1), ('correspond', 1), ('concentr', 1), ('form', 1), ('deduc', 1), ('cylind', 1), ('coeffici', 1), ('respect', 1), ('temperatur', 1)]]","[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3), ('transform', 3), ('mass', 3), ('homogen', 3), ('oxygen', 3), ('seri', 2), ('measur', 2), ('conduct', 2), ('potenti', 2), ('function', 2), ('matter', 2), ('appar', 2), ('expans', 2), ('rang', 2), ('real', 2), ('cell', 1), ('design', 1), ('dilut', 1), ('correspond', 1), ('concentr', 1), ('form', 1), ('deduc', 1), ('cylind', 1), ('coeffici', 1), ('respect', 1), ('temperatur', 1)]]","[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3), ('transform', 3), ('mass', 3), ('homogen', 3), ('oxygen', 3), ('seri', 2), ('measur', 2), ('conduct', 2), ('potenti', 2), ('function', 2), ('matter', 2), ('appar', 2), ('expans', 2), ('rang', 2), ('real', 2), ('cell', 1), ('design', 1), ('dilut', 1), ('correspond', 1), ('concentr', 1), ('form', 1), ('deduc', 1), ('cylind', 1), ('coeffici', 1), ('respect', 1), ('temperatur', 1)]]",0.0,,3.0,"[[('densiti', 6), ('liquid', 5), ('solut', 4)]]",6.0,"[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3)]]",8.0,"[[('densiti', 6), ('liquid', 5), ('solut', 4), ('freez', 3), ('point', 3), ('algebra', 3), ('transform', 3), ('mass', 3)]]"
77,1903,NA,1.0,25.0,7.0,"[[('liquid', 7), ('pressur', 5), ('vapour', 3), ('oxygen', 3), ('hydrogen', 3), ('scale', 3), ('temperatur', 1)]]","[[('liquid', 7), ('pressur', 5), ('vapour', 3), ('oxygen', 3), ('hydrogen', 3), ('scale', 3), ('temperatur', 1)]]","[[('liquid', 7), ('pressur', 5), ('vapour', 3), ('oxygen', 3), ('hydrogen', 3), ('scale', 3), ('temperatur', 1)]]","[[('liquid', 7), ('pressur', 5), ('vapour', 3), ('oxygen', 3), ('hydrogen', 3), ('scale', 3), ('temperatur', 1)]]",0.0,,1.0,"[[('liquid', 7)]]",1.0,"[[('liquid', 7)]]",2.0,"[[('liquid', 7), ('pressur', 5)]]"
78,1904,NA,,,,,,,,,,,,,,,
79,1905,NA,,,,,,,,,,,,,,,
80,1906,NA,1.0,22.0,14.0,"[[('volum', 3), ('narrow', 3), ('substanc', 2), ('total', 2), ('tube', 2), ('much', 2), ('critic', 1), ('temperatur', 1), ('intern', 1), ('diamet', 1)]]","[[('volum', 3), ('narrow', 3), ('substanc', 2), ('total', 2), ('tube', 2), ('much', 2), ('critic', 1), ('temperatur', 1), ('intern', 1), ('diamet', 1), ('phenomenon', 1), ('opalesc', 1), ('great', 1), ('width', 1)]]","[[('volum', 3), ('narrow', 3), ('substanc', 2), ('total', 2), ('tube', 2), ('much', 2), ('critic', 1), ('temperatur', 1), ('intern', 1), ('diamet', 1), ('phenomenon', 1), ('opalesc', 1), ('great', 1), ('width', 1)]]","[[('volum', 3), ('narrow', 3), ('substanc', 2), ('total', 2), ('tube', 2), ('much', 2), ('critic', 1), ('temperatur', 1), ('intern', 1), ('diamet', 1), ('phenomenon', 1), ('opalesc', 1), ('great', 1), ('width', 1)]]",0.0,,1.0,"[[('volum', 3)]]",3.0,"[[('volum', 3), ('narrow', 3), ('substanc', 2)]]",4.0,"[[('volum', 3), ('narrow', 3), ('substanc', 2), ('total', 2)]]"
81,1907,NA,,,,,,,,,,,,,,,
82,1908,NA,,,,,,,,,,,,,,,
83,1909,NA,,,,,,,,,,,,,,,
84,1910,NA,,,,,,,,,,,,,,,
85,1911,NA,,,,,,,,,,,,,,,
86,1912,NA,1.0,25.0,11.0,"[[('wire', 6), ('gas', 5), ('hot', 3), ('around', 2), ('stationari', 2), ('paper', 2), ('previous', 1), ('heat', 1), ('conduct', 1), ('film', 1)]]","[[('wire', 6), ('gas', 5), ('hot', 3), ('around', 2), ('stationari', 2), ('paper', 2), ('previous', 1), ('heat', 1), ('conduct', 1), ('film', 1), ('author', 1)]]","[[('wire', 6), ('gas', 5), ('hot', 3), ('around', 2), ('stationari', 2), ('paper', 2), ('previous', 1), ('heat', 1), ('conduct', 1), ('film', 1), ('author', 1)]]","[[('wire', 6), ('gas', 5), ('hot', 3), ('around', 2), ('stationari', 2), ('paper', 2), ('previous', 1), ('heat', 1), ('conduct', 1), ('film', 1), ('author', 1)]]",0.0,,1.0,"[[('wire', 6)]]",2.0,"[[('wire', 6), ('gas', 5)]]",3.0,"[[('wire', 6), ('gas', 5), ('hot', 3)]]"
87,1913,NA,,,,,,,,,,,,,,,
88,1914,NA,,,,,,,,,,,,,,,
89,1915,NA,1.0,23.0,8.0,"[[('refract', 6), ('gase', 5), ('mean', 3), ('sever', 3), ('ideal', 2), ('characterist', 2), ('state', 1), ('equat', 1)]]","[[('refract', 6), ('gase', 5), ('mean', 3), ('sever', 3), ('ideal', 2), ('characterist', 2), ('state', 1), ('equat', 1)]]","[[('refract', 6), ('gase', 5), ('mean', 3), ('sever', 3), ('ideal', 2), ('characterist', 2), ('state', 1), ('equat', 1)]]","[[('refract', 6), ('gase', 5), ('mean', 3), ('sever', 3), ('ideal', 2), ('characterist', 2), ('state', 1), ('equat', 1)]]",0.0,,1.0,"[[('refract', 6)]]",2.0,"[[('refract', 6), ('gase', 5)]]",2.0,"[[('refract', 6), ('gase', 5)]]"
90,1916,NA,1.0,26.0,8.0,"[[('form', 5), ('kinet', 5), ('treatment', 4), ('accur', 3), ('theori', 3), ('elementari', 3), ('viscos', 2), ('first', 1)]]","[[('form', 5), ('kinet', 5), ('treatment', 4), ('accur', 3), ('theori', 3), ('elementari', 3), ('viscos', 2), ('first', 1)]]","[[('form', 5), ('kinet', 5), ('treatment', 4), ('accur', 3), ('theori', 3), ('elementari', 3), ('viscos', 2), ('first', 1)]]","[[('form', 5), ('kinet', 5), ('treatment', 4), ('accur', 3), ('theori', 3), ('elementari', 3), ('viscos', 2), ('first', 1)]]",0.0,,1.0,"[[('form', 5)]]",2.0,"[[('form', 5), ('kinet', 5)]]",2.0,"[[('form', 5), ('kinet', 5)]]"
91,1917,NA,,,,,,,,,,,,,,,
92,1918,NA,,,,,,,,,,,,,,,
93,1919,NA,,,,,,,,,,,,,,,
94,1920,NA,,,,,,,,,,,,,,,
95,1921,NA,,,,,,,,,,,,,,,
96,1922,NA,,,,,,,,,,,,,,,
97,1923,NA,1.0,20.0,14.0,"[[('heat', 4), ('problem', 2), ('fluid', 2), ('solut', 2), ('hydrodynam', 1), ('law', 1), ('conduct', 1), ('viscous', 1), ('convect', 1), ('stream', 1)]]","[[('heat', 4), ('problem', 2), ('fluid', 2), ('solut', 2), ('hydrodynam', 1), ('law', 1), ('conduct', 1), ('viscous', 1), ('convect', 1), ('stream', 1), ('general', 1), ('mathemat', 1), ('transfer', 1), ('equat', 1)]]","[[('heat', 4), ('problem', 2), ('fluid', 2), ('solut', 2), ('hydrodynam', 1), ('law', 1), ('conduct', 1), ('viscous', 1), ('convect', 1), ('stream', 1), ('general', 1), ('mathemat', 1), ('transfer', 1), ('equat', 1)]]","[[('heat', 4), ('problem', 2), ('fluid', 2), ('solut', 2), ('hydrodynam', 1), ('law', 1), ('conduct', 1), ('viscous', 1), ('convect', 1), ('stream', 1), ('general', 1), ('mathemat', 1), ('transfer', 1), ('equat', 1)]]",0.0,,1.0,"[[('heat', 4)]]",3.0,"[[('heat', 4), ('problem', 2), ('fluid', 2)]]",4.0,"[[('heat', 4), ('problem', 2), ('fluid', 2), ('solut', 2)]]"
98,1924,NA,,,,,,,,,,,,,,,
99,1925,NA,,,,,,,,,,,,,,,
100,1926,NA,,,,,,,,,,,,,,,
101,1927,NA,,,,,,,,,,,,,,,
102,1928,NA,,,,,,,,,,,,,,,
103,1929,NA,1.0,20.0,14.0,"[[('product', 3), ('microcalorimet', 2), ('relat', 2), ('heat', 2), ('energi', 2), ('differenti', 1), ('organ', 1), ('substanc', 1), ('rise', 1), ('temperatur', 1)]]","[[('product', 3), ('microcalorimet', 2), ('relat', 2), ('heat', 2), ('energi', 2), ('differenti', 1), ('organ', 1), ('substanc', 1), ('rise', 1), ('temperatur', 1), ('growth', 1), ('develop', 1), ('energet', 1), ('investig', 1)]]","[[('product', 3), ('microcalorimet', 2), ('relat', 2), ('heat', 2), ('energi', 2), ('differenti', 1), ('organ', 1), ('substanc', 1), ('rise', 1), ('temperatur', 1), ('growth', 1), ('develop', 1), ('energet', 1), ('investig', 1)]]","[[('product', 3), ('microcalorimet', 2), ('relat', 2), ('heat', 2), ('energi', 2), ('differenti', 1), ('organ', 1), ('substanc', 1), ('rise', 1), ('temperatur', 1), ('growth', 1), ('develop', 1), ('energet', 1), ('investig', 1)]]",0.0,,1.0,"[[('product', 3)]]",3.0,"[[('product', 3), ('microcalorimet', 2), ('relat', 2)]]",4.0,"[[('product', 3), ('microcalorimet', 2), ('relat', 2), ('heat', 2)]]"
104,1930,NA,,,,,,,,,,,,,,,
105,1931,NA,,,,,,,,,,,,,,,
106,1932,NA,,,,,,,,,,,,,,,
107,1933,NA,,,,,,,,,,,,,,,
108,1934,NA,1.0,24.0,10.0,"[[('conduct', 5), ('electr', 5), ('gase', 4), ('lith', 3), ('process', 2), ('properti', 1), ('mercuri', 1), ('various', 1), ('elementari', 1), ('excit', 1)]]","[[('conduct', 5), ('electr', 5), ('gase', 4), ('lith', 3), ('process', 2), ('properti', 1), ('mercuri', 1), ('various', 1), ('elementari', 1), ('excit', 1)]]","[[('conduct', 5), ('electr', 5), ('gase', 4), ('lith', 3), ('process', 2), ('properti', 1), ('mercuri', 1), ('various', 1), ('elementari', 1), ('excit', 1)]]","[[('conduct', 5), ('electr', 5), ('gase', 4), ('lith', 3), ('process', 2), ('properti', 1), ('mercuri', 1), ('various', 1), ('elementari', 1), ('excit', 1)]]",0.0,,1.0,"[[('conduct', 5)]]",2.0,"[[('conduct', 5), ('electr', 5)]]",2.0,"[[('conduct', 5), ('electr', 5)]]"
109,1935,NA,,,,,,,,,,,,,,,
110,1936,NA,1.0,21.0,9.0,"[[('measur', 3), ('dielectr', 3), ('loss', 3), ('solid', 3), ('calorimetr', 2), ('method', 2), ('transient', 2), ('new', 2), ('materi', 1)]]","[[('measur', 3), ('dielectr', 3), ('loss', 3), ('solid', 3), ('calorimetr', 2), ('method', 2), ('transient', 2), ('new', 2), ('materi', 1)]]","[[('measur', 3), ('dielectr', 3), ('loss', 3), ('solid', 3), ('calorimetr', 2), ('method', 2), ('transient', 2), ('new', 2), ('materi', 1)]]","[[('measur', 3), ('dielectr', 3), ('loss', 3), ('solid', 3), ('calorimetr', 2), ('method', 2), ('transient', 2), ('new', 2), ('materi', 1)]]",0.0,,1.0,"[[('measur', 3)]]",2.0,"[[('measur', 3), ('dielectr', 3)]]",2.0,"[[('measur', 3), ('dielectr', 3)]]"
111,1937,NA,,,,,,,,,,,,,,,
112,1938,NA,6.0,128.0,49.0,"[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4)]]","[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4), ('field', 4), ('adsorpt', 3), ('gaseous', 3), ('helium', 3), ('result', 3), ('atom', 3), ('potenti', 3), ('averag', 3), ('gase', 2), ('plane', 2), ('treatment', 2), ('amount', 2), ('evid', 2), ('later', 2), ('gradient', 2), ('determin', 2), ('flow', 2), ('definit', 2), ('mean', 2), ('mechan', 1), ('mobil', 1), ('solid', 1), ('consider', 1), ('variat', 1), ('preliminari', 1), ('explan', 1), ('convect', 1), ('heat', 1), ('direct', 1), ('data', 1), ('experi', 1), ('limit', 1), ('clark', 1), ('oscil', 1), ('energi', 1), ('one', 1), ('theori', 1), ('forc', 1), ('general', 1)]]","[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4), ('field', 4), ('adsorpt', 3), ('gaseous', 3), ('helium', 3), ('result', 3), ('atom', 3), ('potenti', 3), ('averag', 3), ('gase', 2), ('plane', 2), ('treatment', 2), ('amount', 2), ('evid', 2), ('later', 2), ('gradient', 2), ('determin', 2), ('flow', 2), ('definit', 2), ('mean', 2), ('mechan', 1), ('mobil', 1), ('solid', 1), ('consider', 1), ('variat', 1), ('preliminari', 1), ('explan', 1), ('convect', 1), ('heat', 1), ('direct', 1), ('data', 1), ('experi', 1), ('limit', 1), ('clark', 1), ('oscil', 1), ('energi', 1), ('one', 1), ('theori', 1), ('forc', 1), ('general', 1)]]","[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4), ('field', 4), ('adsorpt', 3), ('gaseous', 3), ('helium', 3), ('result', 3), ('atom', 3), ('potenti', 3), ('averag', 3), ('gase', 2), ('plane', 2), ('treatment', 2), ('amount', 2), ('evid', 2), ('later', 2), ('gradient', 2), ('determin', 2), ('flow', 2), ('definit', 2), ('mean', 2), ('mechan', 1), ('mobil', 1), ('solid', 1), ('consider', 1), ('variat', 1), ('preliminari', 1), ('explan', 1), ('convect', 1), ('heat', 1), ('direct', 1), ('data', 1), ('experi', 1), ('limit', 1), ('clark', 1), ('oscil', 1), ('energi', 1), ('one', 1), ('theori', 1), ('forc', 1), ('general', 1)]]",0.0,,5.0,"[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5)]]",10.0,"[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4)]]",12.0,"[[('conduct', 11), ('thermal', 9), ('measur', 8), ('liquid', 7), ('viscos', 5), ('term', 5), ('temperatur', 4), ('mixtur', 4), ('disagr', 4), ('previous', 4), ('field', 4), ('adsorpt', 3)]]"
113,1939,NA,1.0,20.0,15.0,"[[('acet', 2), ('constant', 2), ('ionic', 2), ('coeffici', 2), ('orthoform', 2), ('content', 1), ('solvent', 1), ('acid', 1), ('ethyl', 1), ('strength', 1)]]","[[('acet', 2), ('constant', 2), ('ionic', 2), ('coeffici', 2), ('orthoform', 2), ('content', 1), ('solvent', 1), ('acid', 1), ('ethyl', 1), ('strength', 1), ('kinet', 1), ('data', 1), ('activ', 1), ('specif', 1), ('hydrogen', 1)]]","[[('acet', 2), ('constant', 2), ('ionic', 2), ('coeffici', 2), ('orthoform', 2), ('content', 1), ('solvent', 1), ('acid', 1), ('ethyl', 1), ('strength', 1), ('kinet', 1), ('data', 1), ('activ', 1), ('specif', 1), ('hydrogen', 1)]]","[[('acet', 2), ('constant', 2), ('ionic', 2), ('coeffici', 2), ('orthoform', 2), ('content', 1), ('solvent', 1), ('acid', 1), ('ethyl', 1), ('strength', 1), ('kinet', 1), ('data', 1), ('activ', 1), ('specif', 1), ('hydrogen', 1)]]",0.0,,2.0,"[[('acet', 2), ('constant', 2)]]",3.0,"[[('acet', 2), ('constant', 2), ('ionic', 2)]]",4.0,"[[('acet', 2), ('constant', 2), ('ionic', 2), ('coeffici', 2)]]"
