,publication_year,NoUS (t25%),t25% of stemmed_tokens,tokens,avg_euclidean_dist,avg_cosine_sim
0,2000,390.0,"[[('model', 264), ('estim', 212), ('test', 183), ('data', 182), ('regress', 149), ('statist', 144), ('sampl', 134), ('distribut', 128), ('time', 119), ('analysi', 114), ('error', 103), ('paramet', 96), ('variabl', 93), ('linear', 90), ('measur', 88), ('differ', 84), ('standard', 81), ('likelihood', 80), ('rate', 77), ('popul', 75), ('function', 75), ('effect', 73), ('select', 68), ('size', 66), ('valu', 66), ('method', 66), ('respons', 63), ('covari', 62), ('random', 61), ('general', 60), ('mean', 59), ('structur', 57), ('interv', 56), ('studi', 55), ('result', 54), ('condit', 54), ('varianc', 53), ('maximum', 53), ('correl', 52), ('process', 51), ('multivari', 51), ('coeffici', 49), ('control', 47), ('normal', 46), ('seri', 46), ('design', 45), ('number', 44), ('probabl', 43), ('problem', 41), ('mixtur', 41), ('scale', 40), ('squar', 40), ('type', 38), ('predict', 37), ('compon', 37), ('perform', 37), ('power', 36), ('point', 36), ('level', 35), ('weight', 34), ('procedur', 32), ('class', 32), ('use', 32), ('variat', 32), ('specif', 32), ('inform', 32), ('score', 32), ('case', 31), ('observ', 31), ('set', 31), ('relationship', 31), ('item', 31), ('chart', 31), ('infer', 30), ('order', 30), ('form', 29), ('simpl', 29), ('confid', 29), ('theori', 29), ('least', 29), ('matrix', 29), ('reliabl', 28), ('factor', 28), ('asymptot', 27), ('chang', 27), ('approach', 27), ('spatial', 26), ('genet', 26), ('hazard', 26), ('equat', 26), ('applic', 26), ('various', 26), ('multipl', 25), ('approxim', 25), ('group', 25), ('surviv', 25), ('techniqu', 24), ('depend', 24), ('autoregress', 24), ('partial', 24), ('p', 24), ('bias', 23), ('extrem', 23), ('term', 23), ('bootstrap', 23), ('singl', 23), ('consist', 23), ('rang', 23), ('research', 23), ('small', 22), ('optim', 22), ('total', 21), ('latent', 21), ('risk', 21), ('relat', 21), ('densiti', 20), ('ratio', 20), ('properti', 20), ('averag', 20), ('social', 20), ('interact', 20), ('choic', 20), ('common', 20), ('signific', 20), ('intern', 20), ('diseas', 19), ('valid', 19), ('real', 19), ('new', 19), ('simul', 19), ('tabl', 19), ('princip', 19), ('outcom', 19), ('life', 19), ('height', 19), ('longitudin', 18), ('public', 18), ('larg', 18), ('wavelet', 18), ('deviat', 18), ('accuraci', 17), ('null', 17), ('mix', 17), ('hypothesi', 17), ('surfac', 17), ('certain', 17), ('age', 17), ('import', 16), ('short', 16), ('posit', 16), ('dispers', 16), ('assess', 16), ('special', 16), ('effici', 16), ('gaussian', 16), ('unit', 16), ('subject', 16), ('exponenti', 16), ('mani', 16), ('constant', 16), ('comput', 16), ('sever', 16), ('direct', 15), ('bodi', 15), ('residu', 15), ('monitor', 15), ('respect', 15), ('solut', 15), ('failur', 15), ('polynomi', 15), ('empir', 15), ('kernel', 15), ('person', 15), ('traffic', 15), ('linkag', 15), ('numer', 15), ('limit', 15), ('posterior', 15), ('incomplet', 14), ('energi', 14), ('growth', 14), ('characterist', 14), ('panel', 14), ('sourc', 14), ('locat', 14), ('vector', 14), ('individu', 14), ('criteria', 14), ('interest', 14), ('unknown', 14), ('heart', 14), ('famili', 14), ('long', 13), ('permut', 13), ('nois', 13), ('pattern', 13), ('scienc', 13), ('report', 13), ('avail', 13), ('system', 13), ('bayesian', 13), ('femal', 13), ('altern', 13), ('discret', 13), ('ordin', 13), ('parametr', 13), ('multidimension', 13), ('continu', 13), ('nonparametr', 13), ('frequenc', 13), ('plan', 13), ('margin', 13), ('indic', 13), ('search', 13), ('percentag', 13), ('arbitrari', 13), ('area', 13), ('exact', 12), ('marker', 12), ('associ', 12), ('count', 12), ('nonlinear', 12), ('autocorrel', 12), ('household', 12), ('quantil', 12), ('featur', 12), ('health', 12), ('trend', 12), ('prior', 12), ('literatur', 12), ('memori', 12), ('robust', 12), ('independ', 12), ('epidemiolog', 12), ('express', 12), ('curv', 12), ('version', 12), ('separ', 12), ('cycl', 12), ('context', 12), ('degre', 12), ('analys', 12), ('output', 12), ('mortal', 12), ('high', 11), ('toxic', 11), ('logist', 11), ('survey', 11), ('plot', 11), ('addit', 11), ('index', 11), ('run', 11), ('signal', 11), ('speci', 11), ('period', 11), ('screen', 11), ('issu', 11), ('record', 11), ('smooth', 11), ('fit', 11), ('project', 11), ('influenc', 11), ('tempor', 11), ('assumpt', 11), ('finit', 11), ('boundari', 11), ('minimum', 10), ('shift', 10), ('practic', 10), ('presenc', 10), ('calibr', 10), ('paper', 10), ('hydrolog', 10), ('road', 10), ('wide', 10), ('median', 10), ('conting', 10), ('util', 10), ('rank', 10), ('metric', 10), ('converg', 10), ('administr', 10), ('tool', 10), ('cancer', 10), ('classif', 10), ('experi', 10), ('american', 10), ('pharmacokinet', 10), ('human', 10), ('situat', 10), ('food', 10), ('scanner', 10), ('loss', 10), ('stochast', 10), ('cognit', 10), ('substanti', 10), ('varieti', 9), ('true', 9), ('recent', 9), ('dynam', 9), ('durat', 9), ('field', 9), ('local', 9), ('potenti', 9), ('complex', 9), ('econom', 9), ('expect', 9), ('clinic', 9), ('computer', 9), ('matric', 9), ('appropri', 9), ('aggreg', 9), ('cardiovascular', 9), ('modulus', 9), ('natur', 9), ('serial', 9), ('collect', 9), ('treatment', 9), ('softwar', 9), ('multilevel', 9), ('moder', 9), ('comparison', 9), ('filter', 9), ('capabl', 9), ('content', 9), ('best', 8), ('polit', 8), ('map', 8), ('extinct', 8), ('exampl', 8), ('framework', 8), ('surgic', 8), ('seat', 8), ('interpol', 8), ('trait', 8), ('speed', 8), ('fine', 8), ('among', 8), ('laboratori', 8), ('log', 8), ('unequ', 8), ('primari', 8), ('volum', 8), ('fiduci', 8), ('autocovari', 8), ('innov', 8), ('slope', 8), ('impact', 8), ('detect', 8), ('constraint', 8), ('qualiti', 8), ('modern', 8), ('market', 8), ('hierarch', 8), ('divers', 8), ('parameter', 8), ('low', 7), ('dimens', 7), ('particular', 7), ('concentr', 7), ('substant', 7), ('exposur', 7), ('attitud', 7), ('birth', 7), ('manag', 7), ('winter', 7), ('heteroscedast', 7), ('overal', 7), ('anova', 7), ('instruct', 7), ('advantag', 7), ('materi', 7), ('root', 7), ('soccer', 7), ('part', 7), ('understand', 7), ('aspect', 7), ('daili', 7), ('lognorm', 7), ('dual', 7), ('allometr', 7), ('evalu', 7), ('cumul', 7), ('baselin', 7), ('financi', 7), ('motor', 7), ('whole', 7), ('task', 7), ('question', 7), ('medul', 7)]]","['model', 'estim', 'test', 'data', 'regress', 'statist', 'sampl', 'distribut', 'time', 'analysi', 'error', 'paramet', 'variabl', 'linear', 'measur', 'differ', 'standard', 'likelihood', 'rate', 'popul', 'function', 'effect', 'select', 'size', 'valu', 'method', 'respons', 'covari', 'random', 'general', 'mean', 'structur', 'interv', 'studi', 'result', 'condit', 'varianc', 'maximum', 'correl', 'process', 'multivari', 'coeffici', 'control', 'normal', 'seri', 'design', 'number', 'probabl', 'problem', 'mixtur', 'scale', 'squar', 'type', 'predict', 'compon', 'perform', 'power', 'point', 'level', 'weight', 'procedur', 'class', 'use', 'variat', 'specif', 'inform', 'score', 'case', 'observ', 'set', 'relationship', 'item', 'chart', 'infer', 'order', 'form', 'simpl', 'confid', 'theori', 'least', 'matrix', 'reliabl', 'factor', 'asymptot', 'chang', 'approach', 'spatial', 'genet', 'hazard', 'equat', 'applic', 'various', 'multipl', 'approxim', 'group', 'surviv', 'techniqu', 'depend', 'autoregress', 'partial', 'p', 'bias', 'extrem', 'term', 'bootstrap', 'singl', 'consist', 'rang', 'research', 'small', 'optim', 'total', 'latent', 'risk', 'relat', 'densiti', 'ratio', 'properti', 'averag', 'social', 'interact', 'choic', 'common', 'signific', 'intern', 'diseas', 'valid', 'real', 'new', 'simul', 'tabl', 'princip', 'outcom', 'life', 'height', 'longitudin', 'public', 'larg', 'wavelet', 'deviat', 'accuraci', 'null', 'mix', 'hypothesi', 'surfac', 'certain', 'age', 'import', 'short', 'posit', 'dispers', 'assess', 'special', 'effici', 'gaussian', 'unit', 'subject', 'exponenti', 'mani', 'constant', 'comput', 'sever', 'direct', 'bodi', 'residu', 'monitor', 'respect', 'solut', 'failur', 'polynomi', 'empir', 'kernel', 'person', 'traffic', 'linkag', 'numer', 'limit', 'posterior', 'incomplet', 'energi', 'growth', 'characterist', 'panel', 'sourc', 'locat', 'vector', 'individu', 'criteria', 'interest', 'unknown', 'heart', 'famili', 'long', 'permut', 'nois', 'pattern', 'scienc', 'report', 'avail', 'system', 'bayesian', 'femal', 'altern', 'discret', 'ordin', 'parametr', 'multidimension', 'continu', 'nonparametr', 'frequenc', 'plan', 'margin', 'indic', 'search', 'percentag', 'arbitrari', 'area', 'exact', 'marker', 'associ', 'count', 'nonlinear', 'autocorrel', 'household', 'quantil', 'featur', 'health', 'trend', 'prior', 'literatur', 'memori', 'robust', 'independ', 'epidemiolog', 'express', 'curv', 'version', 'separ', 'cycl', 'context', 'degre', 'analys', 'output', 'mortal', 'high', 'toxic', 'logist', 'survey', 'plot', 'addit', 'index', 'run', 'signal', 'speci', 'period', 'screen', 'issu', 'record', 'smooth', 'fit', 'project', 'influenc', 'tempor', 'assumpt', 'finit', 'boundari', 'minimum', 'shift', 'practic', 'presenc', 'calibr', 'paper', 'hydrolog', 'road', 'wide', 'median', 'conting', 'util', 'rank', 'metric', 'converg', 'administr', 'tool', 'cancer', 'classif', 'experi', 'american', 'pharmacokinet', 'human', 'situat', 'food', 'scanner', 'loss', 'stochast', 'cognit', 'substanti', 'varieti', 'true', 'recent', 'dynam', 'durat', 'field', 'local', 'potenti', 'complex', 'econom', 'expect', 'clinic', 'computer', 'matric', 'appropri', 'aggreg', 'cardiovascular', 'modulus', 'natur', 'serial', 'collect', 'treatment', 'softwar', 'multilevel', 'moder', 'comparison', 'filter', 'capabl', 'content', 'best', 'polit', 'map', 'extinct', 'exampl', 'framework', 'surgic', 'seat', 'interpol', 'trait', 'speed', 'fine', 'among', 'laboratori', 'log', 'unequ', 'primari', 'volum', 'fiduci', 'autocovari', 'innov', 'slope', 'impact', 'detect', 'constraint', 'qualiti', 'modern', 'market', 'hierarch', 'divers', 'parameter', 'low', 'dimens', 'particular', 'concentr', 'substant', 'exposur', 'attitud', 'birth', 'manag', 'winter', 'heteroscedast', 'overal', 'anova', 'instruct', 'advantag', 'materi', 'root', 'soccer', 'part', 'understand', 'aspect', 'daili', 'lognorm', 'dual', 'allometr', 'evalu', 'cumul', 'baselin', 'financi', 'motor', 'whole', 'task', 'question', 'medul']",0.2388590504846419,0.5431596362581074
1,2001,366.0,"[[('estim', 283), ('model', 230), ('data', 159), ('test', 156), ('analysi', 150), ('regress', 146), ('distribut', 138), ('statist', 134), ('method', 116), ('effect', 107), ('error', 107), ('differ', 107), ('sampl', 102), ('variabl', 89), ('size', 87), ('rate', 86), ('paramet', 83), ('interv', 82), ('respons', 75), ('function', 74), ('time', 72), ('select', 72), ('process', 68), ('measur', 68), ('linear', 67), ('likelihood', 66), ('multivari', 64), ('mean', 63), ('squar', 63), ('general', 60), ('control', 57), ('inform', 56), ('item', 55), ('varianc', 55), ('maximum', 55), ('correl', 52), ('confid', 51), ('popul', 51), ('chart', 51), ('sever', 50), ('random', 50), ('set', 45), ('type', 45), ('number', 45), ('probabl', 44), ('multipl', 44), ('studi', 44), ('valu', 44), ('level', 43), ('heart', 43), ('procedur', 42), ('nonparametr', 42), ('condit', 41), ('factor', 41), ('new', 41), ('case', 41), ('signific', 41), ('covari', 40), ('structur', 40), ('treatment', 40), ('observ', 39), ('linkag', 39), ('perform', 37), ('properti', 36), ('hypothesi', 36), ('standard', 36), ('scale', 36), ('root', 36), ('unit', 36), ('research', 35), ('design', 35), ('seri', 35), ('bayesian', 35), ('approxim', 34), ('variat', 34), ('densiti', 33), ('problem', 33), ('chang', 33), ('individu', 32), ('class', 32), ('point', 32), ('simpl', 32), ('altern', 31), ('predict', 31), ('assumpt', 31), ('period', 30), ('order', 30), ('genet', 30), ('parametr', 29), ('spatial', 29), ('optim', 28), ('bodi', 28), ('null', 28), ('result', 28), ('theori', 28), ('trial', 27), ('power', 27), ('techniqu', 27), ('approach', 27), ('system', 27), ('mani', 26), ('term', 26), ('bias', 26), ('reliabl', 26), ('predictor', 25), ('risk', 25), ('specif', 25), ('asymptot', 24), ('common', 24), ('compon', 24), ('coeffici', 24), ('simul', 23), ('univari', 22), ('region', 22), ('equat', 22), ('student', 22), ('normal', 22), ('nonlinear', 22), ('clinic', 22), ('panel', 22), ('applic', 21), ('least', 21), ('infer', 21), ('qualiti', 21), ('score', 20), ('cumul', 20), ('use', 20), ('forecast', 20), ('signal', 20), ('failur', 20), ('logist', 20), ('represent', 20), ('outcom', 20), ('local', 19), ('valid', 19), ('finit', 19), ('trait', 19), ('count', 19), ('true', 19), ('cluster', 19), ('attribut', 19), ('distanc', 19), ('discrimin', 18), ('formula', 18), ('mixtur', 18), ('averag', 18), ('rang', 18), ('relationship', 18), ('stochast', 18), ('comparison', 17), ('experi', 17), ('quantit', 17), ('detect', 17), ('monitor', 17), ('length', 17), ('tradit', 17), ('multipoint', 17), ('particular', 17), ('surfac', 16), ('threshold', 16), ('tree', 16), ('index', 16), ('program', 16), ('autocorrel', 16), ('area', 16), ('relat', 16), ('larg', 15), ('ratio', 15), ('gene', 15), ('train', 15), ('deviat', 15), ('import', 15), ('comput', 15), ('complet', 15), ('convent', 15), ('advantag', 15), ('fertil', 15), ('group', 14), ('express', 14), ('input', 14), ('form', 14), ('refer', 14), ('exponenti', 14), ('longitudin', 14), ('industri', 14), ('run', 14), ('daili', 14), ('analys', 13), ('singl', 13), ('assess', 13), ('locat', 13), ('aspect', 13), ('speci', 13), ('choic', 13), ('coverag', 13), ('fit', 13), ('pattern', 13), ('associ', 13), ('manag', 13), ('marker', 13), ('empir', 13), ('mix', 13), ('volatil', 13), ('disequilibrium', 13), ('bivari', 13), ('durat', 13), ('interpret', 12), ('autoregress', 12), ('factori', 12), ('differenti', 12), ('latent', 12), ('event', 12), ('review', 12), ('posit', 12), ('exchang', 12), ('binari', 12), ('dichotom', 12), ('experiment', 12), ('competit', 12), ('soil', 12), ('figur', 11), ('locus', 11), ('indic', 11), ('breed', 11), ('composit', 11), ('safeti', 11), ('among', 11), ('characterist', 11), ('mobil', 11), ('extrem', 11), ('report', 11), ('work', 11), ('small', 11), ('total', 11), ('fade', 11), ('behavior', 11), ('genom', 10), ('strength', 10), ('presenc', 10), ('via', 10), ('weight', 10), ('sum', 10), ('baselin', 10), ('multidimension', 10), ('consist', 10), ('word', 10), ('shape', 10), ('joint', 10), ('minimum', 10), ('vector', 10), ('adapt', 10), ('return', 10), ('version', 10), ('modern', 10), ('full', 10), ('impact', 10), ('psychometr', 10), ('polit', 10), ('context', 10), ('moment', 10), ('agreement', 10), ('frequenc', 10), ('knowledg', 10), ('surviv', 10), ('wavelet', 10), ('distort', 10), ('solut', 10), ('product', 10), ('discret', 10), ('hazard', 10), ('intervent', 10), ('state', 10), ('matrix', 9), ('accuraci', 9), ('heterogen', 9), ('paper', 9), ('first', 9), ('understand', 9), ('varieti', 9), ('famili', 9), ('similar', 9), ('respect', 9), ('cancer', 9), ('object', 9), ('complex', 9), ('limit', 9), ('outlier', 9), ('conceptu', 9), ('strategi', 9), ('criterion', 9), ('possibl', 9), ('accept', 9), ('account', 9), ('unbias', 9), ('pedigre', 9), ('median', 9), ('prior', 9), ('certain', 9), ('particl', 9), ('survey', 9), ('ewma', 9), ('memori', 9), ('depend', 9), ('domin', 9), ('feed', 9), ('separ', 8), ('various', 8), ('combin', 8), ('within', 8), ('dynam', 8), ('analyt', 8), ('ordin', 8), ('domain', 8), ('homogen', 8), ('map', 8), ('fraction', 8), ('public', 8), ('nonuniform', 8), ('nois', 8), ('pair', 8), ('traffic', 8), ('intellig', 8), ('decis', 8), ('futur', 8), ('classif', 8), ('percentag', 8), ('addit', 8), ('adjust', 8), ('continu', 8), ('break', 8), ('fat', 8), ('plot', 8), ('categori', 8), ('fourth', 8), ('diagnost', 8), ('gaussian', 8), ('routin', 8), ('instrument', 8), ('polytom', 8), ('reduct', 8), ('price', 8), ('intern', 8), ('wave', 8), ('robust', 8), ('proport', 8), ('abund', 8), ('split', 8), ('denc', 8), ('inferenti', 8), ('undergradu', 8), ('stratifi', 8), ('percentil', 8), ('yield', 8), ('hypothes', 7), ('across', 7), ('sequenc', 7), ('candid', 7), ('special', 7), ('magnet', 7), ('reson', 7), ('interact', 7), ('high', 7), ('kernel', 7), ('flood', 7), ('access', 7), ('herit', 7)]]","['estim', 'model', 'data', 'test', 'analysi', 'regress', 'distribut', 'statist', 'method', 'effect', 'error', 'differ', 'sampl', 'variabl', 'size', 'rate', 'paramet', 'interv', 'respons', 'function', 'time', 'select', 'process', 'measur', 'linear', 'likelihood', 'multivari', 'mean', 'squar', 'general', 'control', 'inform', 'item', 'varianc', 'maximum', 'correl', 'confid', 'popul', 'chart', 'sever', 'random', 'set', 'type', 'number', 'probabl', 'multipl', 'studi', 'valu', 'level', 'heart', 'procedur', 'nonparametr', 'condit', 'factor', 'new', 'case', 'signific', 'covari', 'structur', 'treatment', 'observ', 'linkag', 'perform', 'properti', 'hypothesi', 'standard', 'scale', 'root', 'unit', 'research', 'design', 'seri', 'bayesian', 'approxim', 'variat', 'densiti', 'problem', 'chang', 'individu', 'class', 'point', 'simpl', 'altern', 'predict', 'assumpt', 'period', 'order', 'genet', 'parametr', 'spatial', 'optim', 'bodi', 'null', 'result', 'theori', 'trial', 'power', 'techniqu', 'approach', 'system', 'mani', 'term', 'bias', 'reliabl', 'predictor', 'risk', 'specif', 'asymptot', 'common', 'compon', 'coeffici', 'simul', 'univari', 'region', 'equat', 'student', 'normal', 'nonlinear', 'clinic', 'panel', 'applic', 'least', 'infer', 'qualiti', 'score', 'cumul', 'use', 'forecast', 'signal', 'failur', 'logist', 'represent', 'outcom', 'local', 'valid', 'finit', 'trait', 'count', 'true', 'cluster', 'attribut', 'distanc', 'discrimin', 'formula', 'mixtur', 'averag', 'rang', 'relationship', 'stochast', 'comparison', 'experi', 'quantit', 'detect', 'monitor', 'length', 'tradit', 'multipoint', 'particular', 'surfac', 'threshold', 'tree', 'index', 'program', 'autocorrel', 'area', 'relat', 'larg', 'ratio', 'gene', 'train', 'deviat', 'import', 'comput', 'complet', 'convent', 'advantag', 'fertil', 'group', 'express', 'input', 'form', 'refer', 'exponenti', 'longitudin', 'industri', 'run', 'daili', 'analys', 'singl', 'assess', 'locat', 'aspect', 'speci', 'choic', 'coverag', 'fit', 'pattern', 'associ', 'manag', 'marker', 'empir', 'mix', 'volatil', 'disequilibrium', 'bivari', 'durat', 'interpret', 'autoregress', 'factori', 'differenti', 'latent', 'event', 'review', 'posit', 'exchang', 'binari', 'dichotom', 'experiment', 'competit', 'soil', 'figur', 'locus', 'indic', 'breed', 'composit', 'safeti', 'among', 'characterist', 'mobil', 'extrem', 'report', 'work', 'small', 'total', 'fade', 'behavior', 'genom', 'strength', 'presenc', 'via', 'weight', 'sum', 'baselin', 'multidimension', 'consist', 'word', 'shape', 'joint', 'minimum', 'vector', 'adapt', 'return', 'version', 'modern', 'full', 'impact', 'psychometr', 'polit', 'context', 'moment', 'agreement', 'frequenc', 'knowledg', 'surviv', 'wavelet', 'distort', 'solut', 'product', 'discret', 'hazard', 'intervent', 'state', 'matrix', 'accuraci', 'heterogen', 'paper', 'first', 'understand', 'varieti', 'famili', 'similar', 'respect', 'cancer', 'object', 'complex', 'limit', 'outlier', 'conceptu', 'strategi', 'criterion', 'possibl', 'accept', 'account', 'unbias', 'pedigre', 'median', 'prior', 'certain', 'particl', 'survey', 'ewma', 'memori', 'depend', 'domin', 'feed', 'separ', 'various', 'combin', 'within', 'dynam', 'analyt', 'ordin', 'domain', 'homogen', 'map', 'fraction', 'public', 'nonuniform', 'nois', 'pair', 'traffic', 'intellig', 'decis', 'futur', 'classif', 'percentag', 'addit', 'adjust', 'continu', 'break', 'fat', 'plot', 'categori', 'fourth', 'diagnost', 'gaussian', 'routin', 'instrument', 'polytom', 'reduct', 'price', 'intern', 'wave', 'robust', 'proport', 'abund', 'split', 'denc', 'inferenti', 'undergradu', 'stratifi', 'percentil', 'yield', 'hypothes', 'across', 'sequenc', 'candid', 'special', 'magnet', 'reson', 'interact', 'high', 'kernel', 'flood', 'access', 'herit']",0.0,0.6814762538861758
