,publication_year,stemmed_tokens,NoD,NoS,NoUS,t10 stemmed_tokens,t50 stemmed_tokens,t100 stemmed_tokens,t500 stemmed_tokens,NoUS (t1%),t1% of stemmed_tokens,NoUS (t10%),t10% of stemmed_tokens,NoUS (t20%),t20% of stemmed_tokens,NoUS (t25%),t25% of stemmed_tokens
124,1956,NA,2.0,51.0,18.0,"[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5), ('warm', 4), ('air', 4), ('surfac', 3), ('total', 3), ('upward', 3), ('temperatur', 2)]]","[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5), ('warm', 4), ('air', 4), ('surfac', 3), ('total', 3), ('upward', 3), ('temperatur', 2), ('difficulti', 1), ('applic', 1), ('gradient', 1), ('horizont', 1), ('compon', 1), ('latent', 1), ('heat', 1), ('movement', 1)]]","[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5), ('warm', 4), ('air', 4), ('surfac', 3), ('total', 3), ('upward', 3), ('temperatur', 2), ('difficulti', 1), ('applic', 1), ('gradient', 1), ('horizont', 1), ('compon', 1), ('latent', 1), ('heat', 1), ('movement', 1)]]","[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5), ('warm', 4), ('air', 4), ('surfac', 3), ('total', 3), ('upward', 3), ('temperatur', 2), ('difficulti', 1), ('applic', 1), ('gradient', 1), ('horizont', 1), ('compon', 1), ('latent', 1), ('heat', 1), ('movement', 1)]]",0.0,,2.0,"[[('stress', 7), ('sea', 6)]]",4.0,"[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5)]]",4.0,"[[('stress', 7), ('sea', 6), ('wind', 6), ('motion', 5)]]"
125,1957,NA,1.0,23.0,9.0,"[[('wind', 6), ('shear', 3), ('nocturn', 3), ('speed', 2), ('valu', 2), ('invers', 2), ('night', 2), ('growth', 2), ('low', 1)]]","[[('wind', 6), ('shear', 3), ('nocturn', 3), ('speed', 2), ('valu', 2), ('invers', 2), ('night', 2), ('growth', 2), ('low', 1)]]","[[('wind', 6), ('shear', 3), ('nocturn', 3), ('speed', 2), ('valu', 2), ('invers', 2), ('night', 2), ('growth', 2), ('low', 1)]]","[[('wind', 6), ('shear', 3), ('nocturn', 3), ('speed', 2), ('valu', 2), ('invers', 2), ('night', 2), ('growth', 2), ('low', 1)]]",0.0,,1.0,"[[('wind', 6)]]",2.0,"[[('wind', 6), ('shear', 3)]]",2.0,"[[('wind', 6), ('shear', 3)]]"
126,1958,NA,2.0,45.0,21.0,"[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3), ('larg', 3), ('warm', 3), ('rainstorm', 2), ('motion', 2), ('task', 2), ('young', 2)]]","[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3), ('larg', 3), ('warm', 3), ('rainstorm', 2), ('motion', 2), ('task', 2), ('young', 2), ('humid', 2), ('climat', 2), ('european', 2), ('level', 2), ('relat', 1), ('wind', 1), ('skill', 1), ('unusu', 1), ('dri', 1), ('environment', 1), ('men', 1)]]","[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3), ('larg', 3), ('warm', 3), ('rainstorm', 2), ('motion', 2), ('task', 2), ('young', 2), ('humid', 2), ('climat', 2), ('european', 2), ('level', 2), ('relat', 1), ('wind', 1), ('skill', 1), ('unusu', 1), ('dri', 1), ('environment', 1), ('men', 1)]]","[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3), ('larg', 3), ('warm', 3), ('rainstorm', 2), ('motion', 2), ('task', 2), ('young', 2), ('humid', 2), ('climat', 2), ('european', 2), ('level', 2), ('relat', 1), ('wind', 1), ('skill', 1), ('unusu', 1), ('dri', 1), ('environment', 1), ('men', 1)]]",0.0,,2.0,"[[('hour', 5), ('rainfal', 5)]]",4.0,"[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3)]]",5.0,"[[('hour', 5), ('rainfal', 5), ('data', 3), ('mean', 3), ('larg', 3)]]"
127,1959,NA,,,,,,,,,,,,,,,
128,1960,NA,2.0,46.0,19.0,"[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4), ('hydrodynam', 4), ('energi', 3), ('measurclllcnt', 3), ('forecast', 3), ('measur', 2), ('compar', 2)]]","[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4), ('hydrodynam', 4), ('energi', 3), ('measurclllcnt', 3), ('forecast', 3), ('measur', 2), ('compar', 2), ('numer', 2), ('method', 2), ('per', 1), ('unit', 1), ('estim', 1), ('dent', 1), ('test', 1), ('electron', 1), ('geostroph', 1)]]","[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4), ('hydrodynam', 4), ('energi', 3), ('measurclllcnt', 3), ('forecast', 3), ('measur', 2), ('compar', 2), ('numer', 2), ('method', 2), ('per', 1), ('unit', 1), ('estim', 1), ('dent', 1), ('test', 1), ('electron', 1), ('geostroph', 1)]]","[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4), ('hydrodynam', 4), ('energi', 3), ('measurclllcnt', 3), ('forecast', 3), ('measur', 2), ('compar', 2), ('numer', 2), ('method', 2), ('per', 1), ('unit', 1), ('estim', 1), ('dent', 1), ('test', 1), ('electron', 1), ('geostroph', 1)]]",0.0,,2.0,"[[('hail', 5), ('predict', 5)]]",4.0,"[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4)]]",5.0,"[[('hail', 5), ('predict', 5), ('input', 4), ('weather', 4), ('hydrodynam', 4)]]"
129,1961,NA,2.0,42.0,23.0,"[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2), ('period', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('data', 2)]]","[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2), ('period', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('data', 2), ('relat', 2), ('individu', 2), ('rocket', 2), ('studi', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('balloon', 1), ('meteorolog', 1), ('activ', 1), ('station', 1), ('pertin', 1)]]","[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2), ('period', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('data', 2), ('relat', 2), ('individu', 2), ('rocket', 2), ('studi', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('balloon', 1), ('meteorolog', 1), ('activ', 1), ('station', 1), ('pertin', 1)]]","[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2), ('period', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('data', 2), ('relat', 2), ('individu', 2), ('rocket', 2), ('studi', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('balloon', 1), ('meteorolog', 1), ('activ', 1), ('station', 1), ('pertin', 1)]]",0.0,,2.0,"[[('time', 4), ('solar', 3)]]",5.0,"[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2)]]",6.0,"[[('time', 4), ('solar', 3), ('atmospher', 3), ('region', 3), ('energi', 2), ('period', 2)]]"
130,1962,NA,,,,,,,,,,,,,,,
131,1963,NA,1.0,21.0,13.0,"[[('level', 3), ('excit', 3), ('number', 2), ('radiat', 2), ('optic', 2), ('persist', 2), ('type', 1), ('radar', 1), ('atom', 1), ('period', 1)]]","[[('level', 3), ('excit', 3), ('number', 2), ('radiat', 2), ('optic', 2), ('persist', 2), ('type', 1), ('radar', 1), ('atom', 1), ('period', 1), ('train', 1), ('line', 1), ('neutral', 1)]]","[[('level', 3), ('excit', 3), ('number', 2), ('radiat', 2), ('optic', 2), ('persist', 2), ('type', 1), ('radar', 1), ('atom', 1), ('period', 1), ('train', 1), ('line', 1), ('neutral', 1)]]","[[('level', 3), ('excit', 3), ('number', 2), ('radiat', 2), ('optic', 2), ('persist', 2), ('type', 1), ('radar', 1), ('atom', 1), ('period', 1), ('train', 1), ('line', 1), ('neutral', 1)]]",0.0,,1.0,"[[('level', 3)]]",3.0,"[[('level', 3), ('excit', 3), ('number', 2)]]",3.0,"[[('level', 3), ('excit', 3), ('number', 2)]]"
132,1964,NA,2.0,42.0,22.0,"[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3), ('atmospher', 2), ('turbul', 2), ('fluctuat', 2), ('concept', 2), ('time', 2), ('histori', 2)]]","[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3), ('atmospher', 2), ('turbul', 2), ('fluctuat', 2), ('concept', 2), ('time', 2), ('histori', 2), ('grown', 2), ('physic', 1), ('measur', 1), ('rang', 1), ('random', 1), ('process', 1), ('quasisteadi', 1), ('approach', 1), ('aerodynam', 1), ('coeffici', 1), ('maximum', 1), ('gust', 1)]]","[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3), ('atmospher', 2), ('turbul', 2), ('fluctuat', 2), ('concept', 2), ('time', 2), ('histori', 2), ('grown', 2), ('physic', 1), ('measur', 1), ('rang', 1), ('random', 1), ('process', 1), ('quasisteadi', 1), ('approach', 1), ('aerodynam', 1), ('coeffici', 1), ('maximum', 1), ('gust', 1)]]","[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3), ('atmospher', 2), ('turbul', 2), ('fluctuat', 2), ('concept', 2), ('time', 2), ('histori', 2), ('grown', 2), ('physic', 1), ('measur', 1), ('rang', 1), ('random', 1), ('process', 1), ('quasisteadi', 1), ('approach', 1), ('aerodynam', 1), ('coeffici', 1), ('maximum', 1), ('gust', 1)]]",0.0,,2.0,"[[('wind', 6), ('test', 4)]]",4.0,"[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3)]]",6.0,"[[('wind', 6), ('test', 4), ('full', 4), ('tunnel', 3), ('atmospher', 2), ('turbul', 2)]]"
133,1965,NA,2.0,42.0,25.0,"[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2), ('drag', 2), ('satellit', 2), ('orbit', 2), ('p', 2), ('signal', 2)]]","[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2), ('drag', 2), ('satellit', 2), ('orbit', 2), ('p', 2), ('signal', 2), ('counterpart', 2), ('meteorolog', 2), ('light', 2), ('angular', 1), ('air', 1), ('rate', 1), ('chang', 1), ('term', 1), ('densiti', 1), ('small', 1), ('trace', 1), ('versus', 1), ('rang', 1), ('optic', 1), ('radar', 1)]]","[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2), ('drag', 2), ('satellit', 2), ('orbit', 2), ('p', 2), ('signal', 2), ('counterpart', 2), ('meteorolog', 2), ('light', 2), ('angular', 1), ('air', 1), ('rate', 1), ('chang', 1), ('term', 1), ('densiti', 1), ('small', 1), ('trace', 1), ('versus', 1), ('rang', 1), ('optic', 1), ('radar', 1)]]","[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2), ('drag', 2), ('satellit', 2), ('orbit', 2), ('p', 2), ('signal', 2), ('counterpart', 2), ('meteorolog', 2), ('light', 2), ('angular', 1), ('air', 1), ('rate', 1), ('chang', 1), ('term', 1), ('densiti', 1), ('small', 1), ('trace', 1), ('versus', 1), ('rang', 1), ('optic', 1), ('radar', 1)]]",0.0,,2.0,"[[('perige', 3), ('intens', 3)]]",5.0,"[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2)]]",6.0,"[[('perige', 3), ('intens', 3), ('puls', 3), ('monochromat', 3), ('distanc', 2), ('drag', 2)]]"
134,1966,NA,1.0,22.0,11.0,"[[('gust', 3), ('probabl', 3), ('densiti', 3), ('veloc', 3), ('vertic', 2), ('distribut', 2), ('arid', 2), ('wind', 1), ('speed', 1), ('program', 1)]]","[[('gust', 3), ('probabl', 3), ('densiti', 3), ('veloc', 3), ('vertic', 2), ('distribut', 2), ('arid', 2), ('wind', 1), ('speed', 1), ('program', 1), ('climatolog', 1)]]","[[('gust', 3), ('probabl', 3), ('densiti', 3), ('veloc', 3), ('vertic', 2), ('distribut', 2), ('arid', 2), ('wind', 1), ('speed', 1), ('program', 1), ('climatolog', 1)]]","[[('gust', 3), ('probabl', 3), ('densiti', 3), ('veloc', 3), ('vertic', 2), ('distribut', 2), ('arid', 2), ('wind', 1), ('speed', 1), ('program', 1), ('climatolog', 1)]]",0.0,,1.0,"[[('gust', 3)]]",2.0,"[[('gust', 3), ('probabl', 3)]]",3.0,"[[('gust', 3), ('probabl', 3), ('densiti', 3)]]"
135,1967,NA,3.0,70.0,28.0,"[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3), ('speed', 2), ('sensor', 2), ('field', 2), ('crop', 2)]]","[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3), ('speed', 2), ('sensor', 2), ('field', 2), ('crop', 2), ('yield', 2), ('nonlinear', 2), ('regress', 2), ('respons', 2), ('meteorolog', 2), ('predict', 2), ('comprehens', 2), ('chang', 1), ('probabl', 1), ('variabl', 1), ('effect', 1), ('use', 1), ('direct', 1), ('upper', 1), ('surfac', 1), ('pressur', 1), ('contribut', 1), ('book', 1)]]","[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3), ('speed', 2), ('sensor', 2), ('field', 2), ('crop', 2), ('yield', 2), ('nonlinear', 2), ('regress', 2), ('respons', 2), ('meteorolog', 2), ('predict', 2), ('comprehens', 2), ('chang', 1), ('probabl', 1), ('variabl', 1), ('effect', 1), ('use', 1), ('direct', 1), ('upper', 1), ('surfac', 1), ('pressur', 1), ('contribut', 1), ('book', 1)]]","[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3), ('speed', 2), ('sensor', 2), ('field', 2), ('crop', 2), ('yield', 2), ('nonlinear', 2), ('regress', 2), ('respons', 2), ('meteorolog', 2), ('predict', 2), ('comprehens', 2), ('chang', 1), ('probabl', 1), ('variabl', 1), ('effect', 1), ('use', 1), ('direct', 1), ('upper', 1), ('surfac', 1), ('pressur', 1), ('contribut', 1), ('book', 1)]]",0.0,,3.0,"[[('wind', 9), ('weather', 8), ('measur', 7)]]",6.0,"[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3)]]",7.0,"[[('wind', 9), ('weather', 8), ('measur', 7), ('method', 6), ('numer', 4), ('error', 3), ('speed', 2)]]"
136,1968,NA,2.0,48.0,19.0,"[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3), ('time', 3), ('increas', 3), ('complex', 3), ('rain', 3), ('ancient', 2), ('man', 2)]]","[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3), ('time', 3), ('increas', 3), ('complex', 3), ('rain', 3), ('ancient', 2), ('man', 2), ('precipit', 2), ('hea', 2), ('notabl', 2), ('moder', 2), ('day', 2), ('larg', 2), ('effort', 1), ('end', 1), ('anomali', 1)]]","[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3), ('time', 3), ('increas', 3), ('complex', 3), ('rain', 3), ('ancient', 2), ('man', 2), ('precipit', 2), ('hea', 2), ('notabl', 2), ('moder', 2), ('day', 2), ('larg', 2), ('effort', 1), ('end', 1), ('anomali', 1)]]","[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3), ('time', 3), ('increas', 3), ('complex', 3), ('rain', 3), ('ancient', 2), ('man', 2), ('precipit', 2), ('hea', 2), ('notabl', 2), ('moder', 2), ('day', 2), ('larg', 2), ('effort', 1), ('end', 1), ('anomali', 1)]]",0.0,,2.0,"[[('weather', 6), ('histori', 5)]]",4.0,"[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3)]]",5.0,"[[('weather', 6), ('histori', 5), ('earli', 3), ('modif', 3), ('time', 3)]]"
137,1969,NA,3.0,72.0,32.0,"[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3), ('rain', 3), ('tool', 3), ('satellit', 3), ('energi', 3)]]","[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3), ('rain', 3), ('tool', 3), ('satellit', 3), ('energi', 3), ('sourc', 3), ('tropic', 3), ('general', 3), ('rang', 3), ('cloudi', 2), ('circul', 2), ('promis', 2), ('recent', 2), ('progress', 2), ('new', 1), ('mode', 1), ('famili', 1), ('possibl', 1), ('vertic', 1), ('transport', 1), ('technic', 1), ('advanc', 1), ('key', 1), ('innov', 1), ('critiqu', 1), ('expect', 1), ('futur', 1)]]","[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3), ('rain', 3), ('tool', 3), ('satellit', 3), ('energi', 3), ('sourc', 3), ('tropic', 3), ('general', 3), ('rang', 3), ('cloudi', 2), ('circul', 2), ('promis', 2), ('recent', 2), ('progress', 2), ('new', 1), ('mode', 1), ('famili', 1), ('possibl', 1), ('vertic', 1), ('transport', 1), ('technic', 1), ('advanc', 1), ('key', 1), ('innov', 1), ('critiqu', 1), ('expect', 1), ('futur', 1)]]","[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3), ('rain', 3), ('tool', 3), ('satellit', 3), ('energi', 3), ('sourc', 3), ('tropic', 3), ('general', 3), ('rang', 3), ('cloudi', 2), ('circul', 2), ('promis', 2), ('recent', 2), ('progress', 2), ('new', 1), ('mode', 1), ('famili', 1), ('possibl', 1), ('vertic', 1), ('transport', 1), ('technic', 1), ('advanc', 1), ('key', 1), ('innov', 1), ('critiqu', 1), ('expect', 1), ('futur', 1)]]",0.0,,3.0,"[[('cloud', 5), ('warm', 5), ('wave', 4)]]",6.0,"[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3)]]",8.0,"[[('cloud', 5), ('warm', 5), ('wave', 4), ('determinist', 4), ('extend', 4), ('ocean', 3), ('rain', 3), ('tool', 3)]]"
138,1970,NA,1.0,25.0,7.0,"[[('air', 6), ('clear', 5), ('turbul', 5), ('atmospher', 4), ('generat', 2), ('growth', 2), ('studi', 1)]]","[[('air', 6), ('clear', 5), ('turbul', 5), ('atmospher', 4), ('generat', 2), ('growth', 2), ('studi', 1)]]","[[('air', 6), ('clear', 5), ('turbul', 5), ('atmospher', 4), ('generat', 2), ('growth', 2), ('studi', 1)]]","[[('air', 6), ('clear', 5), ('turbul', 5), ('atmospher', 4), ('generat', 2), ('growth', 2), ('studi', 1)]]",0.0,,1.0,"[[('air', 6)]]",1.0,"[[('air', 6)]]",2.0,"[[('air', 6), ('clear', 5)]]"
139,1971,NA,1.0,23.0,13.0,"[[('dust', 4), ('stratospher', 3), ('time', 2), ('resid', 2), ('volcan', 2), ('turbid', 2), ('global', 2), ('aerosol', 1), ('extend', 1), ('scale', 1)]]","[[('dust', 4), ('stratospher', 3), ('time', 2), ('resid', 2), ('volcan', 2), ('turbid', 2), ('global', 2), ('aerosol', 1), ('extend', 1), ('scale', 1), ('result', 1), ('atmospher', 1), ('opac', 1)]]","[[('dust', 4), ('stratospher', 3), ('time', 2), ('resid', 2), ('volcan', 2), ('turbid', 2), ('global', 2), ('aerosol', 1), ('extend', 1), ('scale', 1), ('result', 1), ('atmospher', 1), ('opac', 1)]]","[[('dust', 4), ('stratospher', 3), ('time', 2), ('resid', 2), ('volcan', 2), ('turbid', 2), ('global', 2), ('aerosol', 1), ('extend', 1), ('scale', 1), ('result', 1), ('atmospher', 1), ('opac', 1)]]",0.0,,1.0,"[[('dust', 4)]]",3.0,"[[('dust', 4), ('stratospher', 3), ('time', 2)]]",3.0,"[[('dust', 4), ('stratospher', 3), ('time', 2)]]"
140,1972,NA,5.0,117.0,45.0,"[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4), ('various', 4)]]","[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4), ('various', 4), ('observ', 4), ('subsystem', 4), ('system', 4), ('angl', 3), ('untreat', 3), ('data', 3), ('differ', 3), ('fundament', 3), ('speed', 2), ('energi', 2), ('global', 2), ('term', 2), ('combin', 2), ('reflect', 2), ('street', 2), ('area', 2), ('classic', 2), ('problem', 2), ('physic', 2), ('sound', 1), ('isotherm', 1), ('circul', 1), ('accuraci', 1), ('present', 1), ('paper', 1), ('atmospher', 1), ('concentr', 1), ('graupel', 1), ('surfac', 1), ('light', 1), ('measur', 1), ('distribut', 1), ('deeper', 1), ('difficult', 1), ('challeng', 1)]]","[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4), ('various', 4), ('observ', 4), ('subsystem', 4), ('system', 4), ('angl', 3), ('untreat', 3), ('data', 3), ('differ', 3), ('fundament', 3), ('speed', 2), ('energi', 2), ('global', 2), ('term', 2), ('combin', 2), ('reflect', 2), ('street', 2), ('area', 2), ('classic', 2), ('problem', 2), ('physic', 2), ('sound', 1), ('isotherm', 1), ('circul', 1), ('accuraci', 1), ('present', 1), ('paper', 1), ('atmospher', 1), ('concentr', 1), ('graupel', 1), ('surfac', 1), ('light', 1), ('measur', 1), ('distribut', 1), ('deeper', 1), ('difficult', 1), ('challeng', 1)]]","[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4), ('various', 4), ('observ', 4), ('subsystem', 4), ('system', 4), ('angl', 3), ('untreat', 3), ('data', 3), ('differ', 3), ('fundament', 3), ('speed', 2), ('energi', 2), ('global', 2), ('term', 2), ('combin', 2), ('reflect', 2), ('street', 2), ('area', 2), ('classic', 2), ('problem', 2), ('physic', 2), ('sound', 1), ('isotherm', 1), ('circul', 1), ('accuraci', 1), ('present', 1), ('paper', 1), ('atmospher', 1), ('concentr', 1), ('graupel', 1), ('surfac', 1), ('light', 1), ('measur', 1), ('distribut', 1), ('deeper', 1), ('difficult', 1), ('challeng', 1)]]",0.0,,4.0,"[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5)]]",9.0,"[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4)]]",11.0,"[[('cloud', 7), ('unit', 6), ('properti', 6), ('flux', 5), ('solid', 5), ('convect', 5), ('studi', 5), ('road', 5), ('per', 4), ('various', 4), ('observ', 4)]]"
141,1973,NA,4.0,96.0,40.0,"[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4), ('role', 3), ('mix', 3)]]","[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4), ('role', 3), ('mix', 3), ('anemomet', 3), ('wide', 3), ('outstand', 3), ('special', 2), ('analysi', 2), ('complex', 2), ('atmospher', 2), ('mean', 2), ('layer', 2), ('rang', 2), ('neural', 1), ('stimuli', 1), ('spatial', 1), ('frequenc', 1), ('explanatori', 1), ('valu', 1), ('way', 1), ('toward', 1), ('input', 1), ('high', 1), ('cloud', 1), ('jet', 1), ('aircraft', 1), ('turbid', 1), ('inerti', 1), ('period', 1), ('depth', 1), ('h', 1), ('strong', 1), ('process', 1)]]","[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4), ('role', 3), ('mix', 3), ('anemomet', 3), ('wide', 3), ('outstand', 3), ('special', 2), ('analysi', 2), ('complex', 2), ('atmospher', 2), ('mean', 2), ('layer', 2), ('rang', 2), ('neural', 1), ('stimuli', 1), ('spatial', 1), ('frequenc', 1), ('explanatori', 1), ('valu', 1), ('way', 1), ('toward', 1), ('input', 1), ('high', 1), ('cloud', 1), ('jet', 1), ('aircraft', 1), ('turbid', 1), ('inerti', 1), ('period', 1), ('depth', 1), ('h', 1), ('strong', 1), ('process', 1)]]","[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4), ('role', 3), ('mix', 3), ('anemomet', 3), ('wide', 3), ('outstand', 3), ('special', 2), ('analysi', 2), ('complex', 2), ('atmospher', 2), ('mean', 2), ('layer', 2), ('rang', 2), ('neural', 1), ('stimuli', 1), ('spatial', 1), ('frequenc', 1), ('explanatori', 1), ('valu', 1), ('way', 1), ('toward', 1), ('input', 1), ('high', 1), ('cloud', 1), ('jet', 1), ('aircraft', 1), ('turbid', 1), ('inerti', 1), ('period', 1), ('depth', 1), ('h', 1), ('strong', 1), ('process', 1)]]",0.0,,4.0,"[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5)]]",8.0,"[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4)]]",10.0,"[[('featur', 10), ('energi', 9), ('speed', 6), ('general', 5), ('helicoid', 5), ('balanc', 4), ('radiat', 4), ('deepen', 4), ('role', 3), ('mix', 3)]]"
142,1974,NA,2.0,40.0,26.0,"[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2), ('model', 2), ('space', 2), ('architectur', 2), ('sun', 2), ('path', 2)]]","[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2), ('model', 2), ('space', 2), ('architectur', 2), ('sun', 2), ('path', 2), ('survey', 2), ('mean', 1), ('artifici', 1), ('term', 1), ('number', 1), ('multipl', 1), ('suction', 1), ('intens', 1), ('mileag', 1), ('total', 1), ('aerial', 1), ('import', 1), ('phenomena', 1), ('data', 1), ('various', 1), ('scale', 1)]]","[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2), ('model', 2), ('space', 2), ('architectur', 2), ('sun', 2), ('path', 2), ('survey', 2), ('mean', 1), ('artifici', 1), ('term', 1), ('number', 1), ('multipl', 1), ('suction', 1), ('intens', 1), ('mileag', 1), ('total', 1), ('aerial', 1), ('import', 1), ('phenomena', 1), ('data', 1), ('various', 1), ('scale', 1)]]","[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2), ('model', 2), ('space', 2), ('architectur', 2), ('sun', 2), ('path', 2), ('survey', 2), ('mean', 1), ('artifici', 1), ('term', 1), ('number', 1), ('multipl', 1), ('suction', 1), ('intens', 1), ('mileag', 1), ('total', 1), ('aerial', 1), ('import', 1), ('phenomena', 1), ('data', 1), ('various', 1), ('scale', 1)]]",0.0,,3.0,"[[('daylight', 3), ('research', 3), ('tornado', 3)]]",5.0,"[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2)]]",6.0,"[[('daylight', 3), ('research', 3), ('tornado', 3), ('studi', 2), ('feasibl', 2), ('model', 2)]]"
