,publication_year,stemmed_tokens,NoD,NoS,NoUS,t10 stemmed_tokens,t50 stemmed_tokens,t100 stemmed_tokens,t500 stemmed_tokens,NoUS (t1%),t1% of stemmed_tokens,NoUS (t10%),t10% of stemmed_tokens,NoUS (t20%),t20% of stemmed_tokens,NoUS (t25%),t25% of stemmed_tokens
126,1958,"['hot', 'spring', 'chemistri', 'hot', 'spring', 'extens', 'rhyolit', 'refract', 'test', 'seismic', 'refract', 'enthalpi', 'discharg', 'high', 'enthalpi', 'heat', 'flow', 'naturaf', 'heat', 'alluvi', 'fan', 'data', 'mo', 'present', 'geograph', 'data', 'geograph', 'pole', 'data', 'mo', 'present', 'geograph', 'pole', 'magnet', 'lava', 'dip', 'toward', 'south', 'mo', 'necessari', 'nearer', 'present', 'effect', 'level', 'greater', 'effect', 'level', 'geometr', 'optic', 'greater', 'effect', 'electron', 'collis', 'collis', 'frequenc', 'basi', 'geometr', 'optic', 'electron', 'collis', 'frequenc', 'effect', 'kind', 'basi', 'geometr']",3,65,38,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]",0,,4,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3)]]",8,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2)]]",10,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2)]]"
127,1959,"['total', 'energi', 'energi', 'loss', 'phenomena', 'ocean', 'total', 'energi', 'loss', 'loss', 'mesh', 'wave', 'phenomena', 'ocean', 'method', 'analysi', 'number', 'cell', 'cell', 'finit', 'energi', 'loss', 'mesh', 'annual', 'compon', 'compon', 'chang', 'chang', 'littl', 'annual', 'incid', 'rang', 'disturb', 'annual', 'variat', 'annual', 'compon', 'chang', 'magnet', 'disturb', 'variat', 'angl', 'compon', 'chang', 'littl']",2,45,22,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]",0,,2,"[[('energi', 4), ('loss', 4)]]",4,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4)]]",6,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2)]]"
128,1960,,,,,,,,,,,,,,,,
129,1961,"['time', 'seri', 'solar', 'energi', 'period', 'time', 'part', 'solar', 'part', 'solar', 'energi', 'astrogeophys', 'time', 'varianc', 'time', 'manner', 'varieti', 'exist', 'period', 'varieti', 'astrogeophys', 'magnet', 'center', 'core', 'earth', 'gravit', 'field', 'mass', 'movement', 'mass', 'displac', 'intern', 'mass', 'innermost', 'core', 'secular', 'variat', 'period', 'displac']",2,39,24,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]",0,,2,"[[('time', 4), ('solar', 3)]]",5,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2)]]",6,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2)]]"
130,1962,"['section', 'thick', 'caus', 'graviti', 'sand', 'section', 'silt', 'section', 'detail', 'gravimet', 'densiti', 'contrast', 'contrast', 'sand', 'section', 'thick', 'silt', 'section', 'thick', 'import', 'caus']",1,21,11,"[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]",0,,1,"[[('section', 5)]]",2,"[[('section', 5), ('thick', 3)]]",3,"[[('section', 5), ('thick', 3), ('caus', 2)]]"
131,1963,"['time', 'penetr', 'shock', 'wave', 'shock', 'wave', 'penetr', 'shock', 'point', 'explos', 'geomagnet', 'effect', 'layer', 'ionospher', 'penetr', 'shock', 'work', 'studi', 'effect', 'lower']",1,20,13,"[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]",0,,1,"[[('shock', 4)]]",3,"[[('shock', 4), ('penetr', 3), ('wave', 2)]]",3,"[[('shock', 4), ('penetr', 3), ('wave', 2)]]"
132,1964,"['energi', 'input', 'input', 'particl', 'electron', 'temperatur', 'temperatur', 'ion', 'energi', 'input', 'particl', 'electron', 'temperatur', 'ion', 'temperatur', 'ion', 'temperatur', 'escap', 'flux', 'particl', 'origin', 'ion', 'temperatur']",1,23,9,"[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]",0,,1,"[[('temperatur', 6)]]",2,"[[('temperatur', 6), ('ion', 4)]]",2,"[[('temperatur', 6), ('ion', 4)]]"
133,1965,"['alaeomagnet', 'data', 'data', 'present', 'mean', 'age', 'gondwan', 'contin', 'vast', 'mesozo', 'work', 'vast', 'palaoomagnet', 'direct', 'p', 'alaeomagnet', 'data', 'direct', 'contin', 'alaeomagnet', 'data', 'present', 'graviti', 'wave', 'long', 'graviti', 'block', 'layer', 'veloc', 'long', 'rigid', 'bottom', 'acoust', 'puls', 'veloc', 'long', 'graviti', 'long', 'graviti', 'wave', 'treatment', 'compress', 'puls', 'sourc', 'heat', 'flow', 'heat', 'product', 'product', 'relat', 'transfer', 'volatil', 'rate', 'heat', 'relat', 'heat', 'tension', 'fractur', 'radioact', 'energi', 'low', 'densiti', 'heat', 'product', 'relat', 'mark', 'point', 'junction', 'mark', 'point', 'opposit', 'junction', 'mark', 'point', 'later', 'aseism', 'pair', 'later', 'mark', 'point', 'opposit', 'volcan', 'island', 'opposit', 'coast', 'continent', 'junction', 'geophys', 'survey', 'lunar', 'surfac', 'appreci', 'differ', 'applic', 'lunar', 'survey', 'terrestri', 'geophys', 'physic', 'properti', 'applic', 'lunar', 'surfac', 'geophys', 'survey', 'imped', 'reflect', 'valu', 'time', 'time', 'higher', 'shock', 'front', 'magnet', 'field', 'region', 'shock', 'higher', 'solar', 'interplanetari', 'magnet', 'magnitud', 'field', 'interplanetari', 'magnet', 'field', 'influenc', 'interplanetari', 'magnet', 'dipol', 'dipol', 'moment', 'martian', 'magnet', 'dipol', 'magnet', 'dipol', 'moment', 'martian', 'magnet', 'martian', 'magnet', 'dipol', 'moment', 'magnetomet', 'data', 'evid', 'magnetomet', 'magnet', 'effect', 'evid', 'magnetomet', 'data']",7,153,80,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1), ('flow', 1), ('transfer', 1), ('volatil', 1), ('rate', 1), ('tension', 1), ('fractur', 1), ('radioact', 1), ('energi', 1), ('low', 1), ('densiti', 1), ('aseism', 1), ('pair', 1), ('volcan', 1), ('island', 1), ('coast', 1), ('continent', 1), ('appreci', 1), ('differ', 1), ('terrestri', 1), ('physic', 1), ('properti', 1), ('imped', 1), ('reflect', 1), ('valu', 1), ('front', 1), ('region', 1), ('solar', 1), ('magnitud', 1), ('influenc', 1), ('effect', 1)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1), ('flow', 1), ('transfer', 1), ('volatil', 1), ('rate', 1), ('tension', 1), ('fractur', 1), ('radioact', 1), ('energi', 1), ('low', 1), ('densiti', 1), ('aseism', 1), ('pair', 1), ('volcan', 1), ('island', 1), ('coast', 1), ('continent', 1), ('appreci', 1), ('differ', 1), ('terrestri', 1), ('physic', 1), ('properti', 1), ('imped', 1), ('reflect', 1), ('valu', 1), ('front', 1), ('region', 1), ('solar', 1), ('magnitud', 1), ('influenc', 1), ('effect', 1)]]",1,"[[('magnet', 9)]]",8,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4)]]",16,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3)]]",20,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3)]]"
134,1966,"['due', 'inerti', 'variat', 'due', 'inerti', 'mode', 'mode', 'core', 'magnet', 'field', 'magnet', 'variat', 'variat', 'due', 'inerti', 'observ', 'secular', 'toroid', 'magnet', 'simpl', 'theoret', 'deep', 'geostroph', 'geostroph', 'contour', 'continent', 'rise', 'rise', 'deep', 'deep', 'geostroph', 'contour', 'circul', 'world', 'thermohalin', 'circul', 'rise', 'deep', 'geostroph', 'rise', 'deep', 'geostroph', 'contour', 'thermohalin', 'circul', 'world', 'seismic', 'refract', 'narrow', 'magnet', 'magnet', 'anomali', 'refract', 'experi', 'result', 'seismic', 'refract', 'seismic', 'refract', 'experi', 'narrow', 'magnet', 'anomali', 'studi', 'island', 'limit', 'granit', 'type', 'centr']",3,69,32,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]",0,,3,"[[('magnet', 6), ('deep', 5), ('geostroph', 5)]]",6,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3)]]",8,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3)]]"
135,1967,"['lunar', 'bow', 'plasma', 'void', 'dark', 'side', 'void', 'dark', 'void', 'dark', 'side', 'evid', 'lunar', 'bow', 'field', 'strength', 'bow', 'shock', 'spatial', 'variat', 'plasma', 'void', 'dark', 'side', 'graviti', 'field', 'valu', 'grid', 'grid', 'cartesian', 'coordin', 'region', 'graviti', 'squar', 'grid', 'separ', 'hand', 'side', 'left', 'hand', 'grid', 'corner', 'anomali', 'ocean', 'magnet', 'anomali', 'centimet', 'per', 'year', 'magnet', 'anomali', 'ocean', 'ridg', 'axi', 'origin', 'magnet', 'ocean', 'ridg', 'origin', 'magnet', 'anomali', 'anomali', 'ocean', 'ridg', 'magnitud', 'chang', 'long', 'major', 'major', 'magnet', 'magnet', 'anomali', 'major', 'magnet', 'anomali', 'discuss', 'natur', 'express', 'anomali', 'properti', 'rock', 'way', 'relationship', 'long', 'major', 'magnet', 'relationship', 'graviti', 'magnet', 'dipol', 'limit', 'magnet', 'limit', 'magnet', 'dipol', 'solar', 'wind', 'upper', 'limit', 'bow', 'shock', 'dipol', 'moment', 'upper', 'limit', 'magnet', 'dipol', 'limit', 'magnet', 'dipol', 'moment', 'magnet', 'dipol', 'moment']",5,114,49,"[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4)]]","[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4), ('major', 4), ('graviti', 3), ('ridg', 3), ('moment', 3), ('lunar', 2), ('plasma', 2), ('field', 2), ('shock', 2), ('hand', 2), ('origin', 2), ('long', 2), ('relationship', 2), ('upper', 2), ('evid', 1), ('strength', 1), ('spatial', 1), ('variat', 1), ('valu', 1), ('cartesian', 1), ('coordin', 1), ('region', 1), ('squar', 1), ('separ', 1), ('left', 1), ('corner', 1), ('centimet', 1), ('per', 1), ('year', 1), ('axi', 1), ('magnitud', 1), ('chang', 1), ('discuss', 1), ('natur', 1), ('express', 1), ('properti', 1), ('rock', 1), ('way', 1), ('solar', 1), ('wind', 1)]]","[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4), ('major', 4), ('graviti', 3), ('ridg', 3), ('moment', 3), ('lunar', 2), ('plasma', 2), ('field', 2), ('shock', 2), ('hand', 2), ('origin', 2), ('long', 2), ('relationship', 2), ('upper', 2), ('evid', 1), ('strength', 1), ('spatial', 1), ('variat', 1), ('valu', 1), ('cartesian', 1), ('coordin', 1), ('region', 1), ('squar', 1), ('separ', 1), ('left', 1), ('corner', 1), ('centimet', 1), ('per', 1), ('year', 1), ('axi', 1), ('magnitud', 1), ('chang', 1), ('discuss', 1), ('natur', 1), ('express', 1), ('properti', 1), ('rock', 1), ('way', 1), ('solar', 1), ('wind', 1)]]","[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4), ('major', 4), ('graviti', 3), ('ridg', 3), ('moment', 3), ('lunar', 2), ('plasma', 2), ('field', 2), ('shock', 2), ('hand', 2), ('origin', 2), ('long', 2), ('relationship', 2), ('upper', 2), ('evid', 1), ('strength', 1), ('spatial', 1), ('variat', 1), ('valu', 1), ('cartesian', 1), ('coordin', 1), ('region', 1), ('squar', 1), ('separ', 1), ('left', 1), ('corner', 1), ('centimet', 1), ('per', 1), ('year', 1), ('axi', 1), ('magnitud', 1), ('chang', 1), ('discuss', 1), ('natur', 1), ('express', 1), ('properti', 1), ('rock', 1), ('way', 1), ('solar', 1), ('wind', 1)]]",0,,5,"[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4)]]",10,"[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4)]]",12,"[[('magnet', 14), ('anomali', 8), ('dipol', 6), ('limit', 5), ('bow', 4), ('void', 4), ('dark', 4), ('side', 4), ('grid', 4), ('ocean', 4), ('major', 4), ('graviti', 3)]]"
